words,tags
"Trước khi lập chứng_từ mua dịch_vụ , kế_toán cần phải khai_báo một hàng_hoá là phí trước hải_quan có tính_chất là Dịch_vụ trên danh_mục Vật_tư hàng_hoá .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Với dữ_liệu đang làm_việc : Chỉ mở được ở phiên_bản cũ , không mở được ở phiên_bản mới .",O O O O O O O O O O O O O O O O O O O
"Năm 2020 , Tập_đoàn A xác_định kết_quả kinh_doanh sau khi đã bù_trừ doanh_thu , thu_nhập với chi_phí , giá_vốn hàng bán và chi_phí thuế , lợi_nhuận sau thuế là 1.000.000.000 đồng .",B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O
"Cách 2 : Trên danh_sách hoá_đơn của tab Huỷ hoá_đơn , chọn chứng_từ xoá hoá_đơn , nhấn chuột phải và chọn Gửi thông_báo huỷ cho KH .",O O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O O O O O O O O
"Ngày 30/7/2020 , Công_ty C & AE nhận được hoá_đơn tiền điện tháng 7 , số tiền 15 triệu đồng , Công_ty chưa thanh_toán cho công_ty điện_lực .",B-DATE I-DATE O O O O O O O O O O B-DATE I-DATE O O O B-MONEY I-MONEY I-MONEY O O O O O O O O
Giúp người dùng nắm được số_dư tồn_quỹ của ngày hiện_tại và các ngày trước đó .,O O O O O O O O O O O O O O O O
Mức trích khấu_hao hàng năm của tài_sản_cố_định trên được xác_định cụ_thể theo bảng dưới đây :,O O O O O O O O O O O O O O O O
"Lưu_ý : Với chứng_từ Bán hàng xuất_khẩu , cần tích chọn xuất_khẩu vào khu phi thuế_quan và các trường_hợp được coi như XK để có_thể phát_hành được hoá_đơn điện_tử .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Thay_đổi loại chứng_từ mua hàng ( Mua hàng trong nước qua kho , không qua kho , nhập_khẩu qua kho , nhập_khẩu không qua kho ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Hướng_dẫn lập Thông_báo huỷ hoá_đơn điện_tử theo đúng quy_định tại TT6 8/2019 / TT-BTC để nộp cho cơ_quan thuế trong trường_hợp : Hoá_đơn điện_tử đã lập và gửi cho người mua nhưng bị sai_sót , phải thực_hiện xoá hoá_đơn và lập hoá_đơn điện_tử thay_thế .",O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
Xác_định kết_quả kinh_doanh trong tháng 3/2022.,O O O O B-DATE I-DATE
Người dùng chọn ký_hiệu hoá_đơn .,O O O O B-VOUCHER_TYPE O
Tính ra khoản BHXH phải trả cho công_nhân sản_xuất : 4.920.000 đồng ; nhân_viên quản_đốc 2.970.000 đồng ; nhân_viên bán hàng : 3.300.000 đồng .,O O O O O O O O O O B-MONEY I-MONEY O O O B-MONEY I-MONEY O O O O O B-MONEY I-MONEY O
"Lưu_ý : Trường_hợp chọn phương_thức giảm trừ là Thu tiền_mặt , sau khi chứng_từ được lập , Thủ_quỹ sẽ đăng_nhập vào phần_mềm để thực_hiện Ghi sổ cho các phiếu thu trong trường_hợp giảm_giá hàng mua .",O O O O O O O O O B-ACCOUNT_NAME O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
Khai_báo thêm các thông_tin trên chứng_từ mua hàng ( nếu có ) .,O O O O O O O O O O O O O
"Vào phân hệ Bán hàng , chọn Chứng_từ bán hàng ( hoặc vào tab Bán hàng , nhấn Thêm ) .",O O O O O O O O O O O O O O O O O O O O O
""" Trường_hợp số tiền chiết_khấu được lập khi kết_thúc chương_trình ( kỳ ) chiết_khấu hàng bán thì được lập hoá_đơn điều_chỉnh kèm bảng kê các số hoá_đơn cần điều_chỉnh , số tiền , tiền thuế điều_chỉnh .",O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O
Phần_mềm tự_động sinh ra chứng_từ Phiếu chi_trả tiền nhà_cung_cấp .,O O O O O O O O O O
Để lấy lại mẫu mặc_định ban_đầu nhấn Lấy mẫu mặc_định .,O O O O O O O O O O O
"Tại chi_nhánh bán hàng : Ghi_nhận doanh_thu và nợ tại chi_nhánh , thì khi ghi_nhận nợ khách_hàng qua TK 131 .",O O O O O O O O O O O O O O O O O O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O
Giúp lấy được các Chứng_từ đã lập trên hệ_thống khác sang phần_mềm kế_toán để hạch_toán_kế_toán mà không mất_công nhập liệu lại .,O O O O O O O O O O O O O O O O O O O O O O
Lưu_ý : Có_thể xem được các báo_cáo thống_kê liên_quan đến dịch_vụ trên tab Báo_cáo phân_tích của phân hệ Mua hàng .,O O O O O O O O O O O O O O O O O O O O O
Xử_lý Hoá_đơn / Phiếu xuất kho không hợp_lệ : Cho_phép thực_hiện chức_năng xử_lý hoá_đơn / phiếu xuất kho đã phát_hành có trạng_thái Từ_chối cấp mã .,O B-VOUCHER_TYPE O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
Với mỗi Nhà_cung_cấp : sẽ liệt_kê toàn_bộ chứng_từ công_nợ phải trả và chứng_từ ghi giảm công_nợ tương_ứng ở tab Chi_tiết .,O O O O O O O O O O O O O O O O O O O O O
Cách 1 : Thêm dòng mặt_hàng Chiết_khấu thương_mại trên giao_diện lập hoá_đơn chứng_từ,O O O O O O O O O O O B-VOUCHER_TYPE O
"tab Hoá_đơn điện_tử , phân hệ Hoá_đơn điện_tử",O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O B-VOUCHER_TYPE I-VOUCHER_TYPE
"Nhấn_Đồng ý , hệ_thống sẽ tự_động lấy thông_tin của nhà_cung_cấp và hàng_hoá từ chứng_từ mua hàng sang .",O O O O O O O O O O O O O O O O O O
"Hoặc , vào Hoá_đơn điện_tử \ Quy_trình , di chuột vào chức_năng Thiết_lập email gửi hoá_đơn và chọn Thiết_lập gửi email đồng_thời cho hoá_đơn ) .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE O O
Trích tài_liệu về tiền_lương và các khoản trích theo lương tại một công_ty trong tháng 7/2020 như sau :,O O O O O O O O O O O O O O B-DATE I-DATE O O O
Hoàn_thiện các thông_tin hoá_đơn bao_gồm :,O O O B-VOUCHER_TYPE O O
"Doanh_nghiệp bán xăng_dầu cho khách_hàng sử_dụng hoá_đơn có đầy_đủ mẫu_số , ký_hiệu , số hoá_đơn chuyển dữ_liệu theo bảng tổng_hợp dữ_liệu hoá_đơn",O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O B-VOUCHER_TYPE
Thay_đổi hình_thức hoá_đơn điện_tử theo quy_định tại Nghị_định 123/2020/NĐ-CP trên MISA SME,O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
Mở chứng_từ muốn lập từ hoá_đơn điện_tử ( Ví_dụ : Chứng_từ mua hàng_hoá ) .,O O O O O O O O O O O O O O O
"Chọn loại phiếu nhập kho là Khác ( nguyên_vật_liệu thừa , hàng_hoá thuê gia_công , ... ) .",O O O O O O O O O O O O O O O O O O
Sau khi chuyển đầy_đủ chứng_từ sang cho bên giao uỷ_thác nhập_khẩu thì hai bên sẽ tiến_hành bù_trừ các khoản phải thu và phải trả .,O O O O O O O O O O O O O O O O O O O O O O O O O
Báo_cáo Dòng tiền thể_hiện số tiền :,O O O O O O O
Với các khách_hàng đang sử_dụng MISA SME 2022,O O O O O O O B-DATE
"Trường_hợp Thủ_quỹ có tham_gia sử_dụng phần_mềm , sau khi phiếu thu tiền của nhiều khách_hàng được được lập , chương_trình sẽ tự_động sinh ra phiếu thu trên tab Đề_nghị thu , chi của Thủ_quỹ .",O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O
"Lựa_chọn phương_thức phân_bổ , nhấn Phân_bổ .",O O O O O O O
Giúp_Kế toán lập chứng_từ một_cách tự_động khi nhận hoá_đơn điện_tử từ người bán .,O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
Lập và phát_hành hoá_đơn Đăng_kiểm xe_cơ_giới .,O O O B-VOUCHER_TYPE O O O
Dòng tiền,O O
"Ngày 20/1 , xuất biếu tặng đơn_vị D 200 thành_phẩm ( được trang_trải bằng quỹ phúc_lợi ) .",B-DATE I-DATE O O O O O O O O O O O O O O O O
Đối_với đơn_vị tính thuế GTGT theo phương_pháp khấu_trừ :,O O O B-TAX_TYPE I-TAX_TYPE O O O O
"Từ lần sau , mỗi khi khởi_động máy_tính , công_cụ thiết_lập ký số sẽ tự_động chạy ngầm , Kế_toán không cần mở lại nữa .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Chọn chức_năng In trên thanh công_cụ , sau đó chọn mẫu phiếu chi cần in .",O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Dưới_SME , cập_nhật trạng_thái Xoá hoá_đơn :",O O O O O B-VOUCHER_TYPE O
Tiền thuê được trả 6 kỳ mỗi kỳ 80 triệu đồng .,O O O O O O O O B-MONEY I-MONEY I-MONEY O
Nhấn vào biểu_tượng kính_lúp để tìm_kiếm và chọn đơn mua hàng :,O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Lập Quyết_định áp_dụng hoá_đơn điện_tử : In ra , ký và đóng_dấu .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
"Khi doanh_nghiệp phát_sinh nhu_cầu thay_đổi hình_thức hoá_đơn điện_tử , tôi có_thể thực_hiện như_thế_nào ?",O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
"Trong tháng 4/2020 , khách_hàng trả lại một_số hàng do không đúng chủng_loại và yêu_cầu với tổng giá thanh_toán là 22.000.000 đồng ( thuế GTGT 10% ) và giá_vốn số hàng đó là 15.000.000 đồng , tiền hàng được trừ vào số nợ phải thu .",O B-DATE I-DATE O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE O O O O O O O B-MONEY I-MONEY O O O O O O O O O O O
"Trường_hợp bảng tổng_hợp dữ_liệu hoá_đơn điện_tử đã gửi cơ_quan thuế có sai_sót : Người bán lập bảng tổng_hợp dữ_liệu hoá_đơn sửa_đổi , gửi thông_tin điều_chỉnh cho các thông_tin đã kê_khai trên bảng tổng_hợp cùng kỳ báo_cáo mới .",O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O
"Căn_cứ vào Bảng lương của nhân_viên , nhân_viên chịu trách nhiệp nộp bảo_hiểm sẽ lập yêu_cầu chuyển_khoản để nộp bảo_hiểm .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O
Vào phân hệ Hoá_đơn điện_tử .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Trên phần_mềm quản_lý nhà_hàng : Thiết_lập kết_nối với phần_mềm phần_mềm kế_toán,O O O O O O O O O O O
Phân_xưởng 1 : 500.000 đồng ;,O O O B-MONEY I-MONEY O
Bước 2 : Khởi tạo_mẫu hoá_đơn tự in / đặt in,O O O O O B-VOUCHER_TYPE O O O O O
"Nghiệp_vụ "" Quản_lý và phát_hành hoá_đơn theo mẫu của doanh_nghiệp "" được thực_hiện trên phần_mềm thông_qua các bước sau :",O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O
Chọn hình_thức ký số áp_dụng,O O O O O
Kiểm_tra tình_trạng hoạt_động của người mua .,O O O O O O O
( Người dùng có_thể thay_đổi nội_dung này ) .,O O O O O O O O O
Tại cột Chọn chứng_thư số : Nhấn_Chọn để chọn chứng_thư số sử_dụng .,O O O O O O O O O O O O O
Thành_lập hội_đồng huỷ hoá_đơn gồm đại_diện lãnh_đạo và đại_diện bộ_phận kế_toán,O O O B-VOUCHER_TYPE O O O O O O O
"Lưu_ý : Sau khi hạch_toán xong nghiệp_vụ chi khác bằng tiền gửi ngân_hàng , phần_mềm tự_động chuyển thông_tin của chứng_từ vào Sổ tiền gửi ngân_hàng .",O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Trước khi sử_dụng hoá_đơn Doanh_nghiệp cần nộp bộ hồ_sơ thông_báo phát_hành cho cơ_quan thuế bao_gồm : Quyết_định về việc áp_dụng hoá_đơn,O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O B-VOUCHER_TYPE
"Nghiệp_vụ "" Nộp bảo_hiểm bằng tiền gửi ngân_hàng "" chỉ thực_hiện được khi trên phần_mềm đã phát_sinh các chứng_từ hạch_toán chi_phí BHXH , BHYT , BHTN , KPCĐ .",O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O O O O O O O O O O O O O O
"Trường_hợp nguyên_vật_liệu , hàng_hoá nhập_khẩu về dùng cho hoạt_động sản_xuất , kinh_doanh hàng_hoá , dịch_vụ chịu thuế GTGT tính theo phương_pháp trực_tiếp , hoặc dùng để sản_xuất , kinh_doanh hàng_hoá , dịch_vụ không thuộc đối_tượng chịu thuế GTGT .",O O O O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O
"Lưu_ý : Trường_hợp chưa gửi ngay biên_bản cho khách_hàng thì nhấn Cất , sau đó vào tab Xoá hoá_đơn , nhấn chuột phải và chọn Gửi biên_bản để gửi cho khách_hàng .",O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O
Số tiền_mặt chi ra thanh_toán phục_vụ hoạt_động nhượng bán 6.000.000 đồng .,O O O O O O O O O B-MONEY I-MONEY O
Các vật_liệu của doanh_nghiệp không có định_mức hao_hụt tự_nhiên .,O O O O O O O O O O
"Trường_hợp giảm_giá hàng bán do hàng_hoá bị lỗi , kém chất_lượng sau khi đã bán hàng và xuất hoá_đơn cho người mua : Xem hướng_dẫn xử_lý tại đây",O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O
Là chữ_viết do người bán tự xác_định căn_cứ theo nhu_cầu quản_lý .,O O O O O O O O O O O O
"Sau khi khách_hàng mở email người bán hàng gửi cho khách_hàng , chương_trình sẽ tự_động tích chọn vào cột khách_hàng đã nhận hoá_đơn trên danh_sách hoá_đơn điện_tử .",O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Dựa trên mẫu : cho_phép tạo_mẫu hoá_đơn dựa trên mẫu do phần_mềm cung_cấp .,O O O O O O B-VOUCHER_TYPE O O O O O O O
"Lưu_ý : Để sử_dụng hình_thức này , đơn_vị phải mua và được cấp tài_khoản chữ_ký số_từ xa MISA eSign .",O O O O O O O O O O O O O O O O O O O O
"Ngày 1/7/2013 , dùng khoản vay cho đầu_tư vào xây_dựng nhà_xưởng sản_xuất bia 4.800.000.000 đồng .",B-DATE I-DATE O O O O O O O O O O O B-MONEY I-MONEY O
"Lưu_ý : Tích chọn Sử_dụng hoá_đơn điện_tử theo NĐ51 , TT32 trên Hệ_thống \ Tuỳ chọn \ Hoá_đơn .",O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE O
"Trong quá_trình thu_thập tài_liệu , chứng_cứ để tham_gia tố_tụng , luật_sư của Công_ty phán_đoán khả_năng thu kiện của Công_ty là chắc_chắn sẽ xảy ra và số tiền Công_ty phải bồi_thường khoảng 1.500 triệu đồng .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O
"Vào phân hệ Hoá_đơn điện_tử , nhấn NĐ51 - Thiết_lập Email gửi hoá_đơn .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE O
Nhập liệu tại cột Tỷ_lệ tính thuế ( thuế_suất KHAC ) : Hệ_thống tự_động tính_toán tiền thuế GTGT và các số_liệu khác liên_quan .,O O O O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O
Khoản mục chi_phí : Chi_phí_sản_xuất chung ; Công_đoạn 1 : 38.000.000.000 đồng ; Công_đoạn 2 : 93.600.000.000 đồng ; Công_đoạn 3 : 118.800.000.000 đồng .,O O O O O O O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O
Việc hiển_thị thông_tin mẫu hoá_đơn được thực_hiện theo nguyên_tắc sau :,O O O O B-VOUCHER_TYPE O O O O O O
Tính các khoản trích theo lương theo tỷ_lệ quy_định .,O O O O O O O O O O
Trên giao_diện phần_mềm kết_nối thành_công thể_hiện hình_thức hoá_đơn đã đăng_ký với cơ_quan thuế .,O O O O O O O B-VOUCHER_TYPE O O O O O O
Có_thể kiểm_tra lại nội_dung hoá_đơn trước khi lập chứng_từ bằng cách nhấn Xem chi_tiết hoá_đơn .,O O O O B-VOUCHER_TYPE O O O O O O O O O O O
"Lập hoá_đơn bán hàng , Chứng_từ bán hàng kèm hoá_đơn",O B-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE
Khởi tạo_mẫu hoá_đơn Đại_lý hàng_hải từ bộ mẫu có sẵn trên meInvoice Web,O O B-VOUCHER_TYPE O O O O O O O O O O
Khởi tạo_mẫu hoá_đơn mới trên MISA meInvoice .,O O B-VOUCHER_TYPE O O O O O
Hướng_dẫn cách lập và phát_hành hoá_đơn Đại_lý hàng_hải trên phần_mềm MISA SME.NET .,O O O O O B-VOUCHER_TYPE O O O O O O O
"Tại cột Số phân_bổ lần này ,",O O O O O O O
"Tích chọn các hàng_hoá được mua và nhập số_lượng cần mua , sau đó nhấn Đồng_ý .",O O O O O O O O O O O O O O O O O
"Giúp đơn_vị theo_dõi được các khoản dự_kiến thu , dự_kiến chi trong thời_gian tới để có_thể cân_đối các khoản thu_chi , tránh tình_trạng bội_chi quỹ và cung_cấp dự_báo luồng tiền phục_vụ công_tác quản_lý .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Sau đó , thực_hiện hạch_toán chiết_khấu thương_mại cho phần hàng mua vẫn còn tồn trong kho tương_tự như trường_hợp 2 ở trên .",O O O O O O O O O O O O O O O O O O O O O O O
"Từ ngày Thông_tư này được ban_hành đến hết ngày 30 tháng 6 năm 2022 , đối_với các địa_bàn đã đáp_ứng điều_kiện về cơ_sở_hạ_tầng để triển_khai hoá_đơn điện_tử theo Quyết_định của Bộ Tài_chính trên cơ_sở đề_nghị của Tổng_cục Thuế thì cơ_sở kinh_doanh trên địa_bàn có trách_nhiệm chuyển_đổi để áp_dụng hoá_đơn điện_tử quy_định tại Thông_tư này theo lộ_trình thông_báo của cơ_quan thuế .",O O O O O O O O B-DATE I-DATE I-DATE I-DATE I-DATE I-DATE O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
"Khai_báo mức thuế_suất 8% và ghi_âm các giá_trị liên_quan thay_đổi khi mức thuế_suất giảm gồm : Tiền thuế GTGT , Tổng tiền thanh_toán .",O O O B-TAX_RATE O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O
Tại tab Thuế : Khai_báo thuế_suất thuế nhập_khẩu / thuế chống bán_phá_giá / thuế TTĐB ( nếu có ) / thuế GTGT hàng nhập_khẩu .,O O O O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O O O O O B-TAX_TYPE I-TAX_TYPE O O O
Đơn_giá tính thuế bảo_vệ môi_trường 10.000 đồng / kg .,O O B-TAX_TYPE I-TAX_TYPE I-TAX_TYPE B-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE O
"Lưu_ý : Đối_với một_số Chi_cục Thuế có yêu_cầu cung_cấp thêm bản Hoá_đơn thể_hiện Hoá_đơn chuyển_đổi thành hoá_đơn giấy , kế_toán thực_hiện như sau :",O O O O O O O O O O O B-VOUCHER_TYPE O B-VOUCHER_TYPE O O B-VOUCHER_TYPE O O O O O O O
"Vào Hoá_đơn điện_tử \ Mẫu hoá_đơn , kiểm_tra lại thông_tin cột "" Phương_thức chuyển dữ_liệu "" tương_ứng với mẫu hoá_đơn .",O B-VOUCHER_TYPE I-VOUCHER_TYPE O O B-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE O
